State_ID,plant_id,plant_name,plant_group,min_height(ft),max_height(ft),water_necessity (1Lcup/day),maintenance,sunlight,indoor,outdoor,potted,shortest_growth_period(year),longest_growth_period(year),min_area_square_feet,Co2_absorption(kg)_per_year,O2_release(kg)_per_year,lifetime(year),lowest_temp,highest_temp,Uses,description,,,,,
SHN_S,88,မယ်ဇလီ,ဟင်းသီးဟင်းရွက်,၃၂,၃၀,၂,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၅,၃၀,၃၀,၂၁,၄၀,၁၂,၃၆,အသုပ် (အဖူး)၊ လောင်စာ,အဖူးလတ်လတ်ဆတ်ဆတ်ကို ပြုတ်၍ သုပ်စားကြသည်၊ ပိုးမွှားသေစေသော အာနိသင်ရှိသည်။,,,,,
KCH,89,ပင်စိမ်းသီး,ဟင်းသီးဟင်းရွက်,၆.၅,၁၀,၂,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၃၅,၃၀,၁၈,၄၀,၅,၃၀,အချဉ် ဟင်းခတ်,အသီးကို အချဉ်အရသာ ဟင်းခတ်အဖြစ်သုံးသည်၊ ဓာတ်တိုးဆန့်ကျင်အာနိသင်ရှိသည်။,,,,,
CHN,89,ပင်စိမ်းသီး,ဟင်းသီးဟင်းရွက်,၆.၅,၁၀,၂,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၃၅,၃၀,၁၈,၅၀,၅,၃၀,အချဉ် ဟင်းခတ်,အသီးကို အချဉ်အရသာ ဟင်းခတ်အဖြစ်သုံးသည်၊ ဓာတ်တိုးဆန့်ကျင်အာနိသင်ရှိသည်။,,,,,
SHN_S,89,ပင်စိမ်းသီး,ဟင်းသီးဟင်းရွက်,၆.၅,၁၀,၂,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၃၅,၃၀,၁၈,၅၀,၅,၃၀,အချဉ် ဟင်းခတ်,အသီးကို အချဉ်အရသာ ဟင်းခတ်အဖြစ်သုံးသည်၊ ဓာတ်တိုးဆန့်ကျင်အာနိသင်ရှိသည်။,,,,,
BGO,90,ပိန္နဲသီး,သီးပင်,၃၀,၇၀,၂၀,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၆,၆၀,၅၀,၃၅,၈၀,၁၀,၃၈,အသီး၊ သစ်,အပင်ပေါ်တွင်သီးသော အကြီးဆုံးအသီး၊ ဘက်တီးရီးယားသေစေသော အာနိသင်ရှိသည်။,,,,,
YGN,90,ပိန္နဲသီး,သီးပင်,၃၀,၇၀,၂၀,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၆,၆၀,၅၀,၃၅,၈၀,၁၀,၃၈,အသီး၊ သစ်,အပင်ပေါ်တွင်သီးသော အကြီးဆုံးအသီး၊ ဘက်တီးရီးယားသေစေသော အာနိသင်ရှိသည်။,,,,,
MON,90,ပိန္နဲသီး,သီးပင်,၃၀,၇၀,၂၀,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၆,၆၀,၅၀,၃၅,၈၀,၁၀,၃၈,အသီး၊ သစ်,အပင်ပေါ်တွင်သီးသော အကြီးဆုံးအသီး၊ ဘက်တီးရီးယားသေစေသော အာနိသင်ရှိသည်။,,,,,
SAG,91,ဇီးဖြူသီး,သီးပင်,၁၀,၇၅,၁၃,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၆,၂၅,၂၀,၁၄,၃၅,၅,၄၀,အချဉ်အရသာ၊ ဗီတာမင် C,ဗီတာမင် C မြင့်မားစွာ (610mg/100g) ပါဝင်သည်၊ အသုပ်ထဲတွင် ထည့်စားကြသည်။,,,,,
MDY,91,ဇီးဖြူသီး,သီးပင်,၁၀,၇၅,၁၃,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၅,၂၅,၂၀,၁၄,၃၅,၅,၄၀,အချဉ်အရသာ၊ ဗီတာမင် C,ဗီတာမင် C မြင့်မားစွာ (610mg/100g) ပါဝင်သည်၊ အသုပ်ထဲတွင် ထည့်စားကြသည်။,,,,,
MAG,91,ဇီးဖြူသီး,သီးပင်,၁၀,၇၅,၁၃,နည်း,အပြည့်အဝ,မရ,ရ,မရ,၃,၅,၂၅,၂၀,၁၄,၃၅,၅,၄၀,အချဉ်အရသာ၊ ဗီတာမင် C,ဗီတာမင် C မြင့်မားစွာ (610mg/100g) ပါဝင်သည်၊ အသုပ်ထဲတွင် ထည့်စားကြသည်။,,,,,
BGO,92,သရက်ပင်,သီးပင်,၃၂,၆၄,၂၀,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၆၀,၄၅,၂၈,၇၅,၅,၄၅,အသုပ်၊ သနပ်၊ အသီး,ဓာတ်တိုးဆန့်ကျင်၊ ဗိုင်းရပ်စ်ကာကွယ်ခြင်းနှင့် ဝမ်းပျက်ဝမ်းလျှော သက်သာစေသော အာနိသင်ရှိသည်။,,,,,
MAG,92,သရက်ပင်,သီးပင်,၃၂,၆၄,၂၀,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၆၀,၄၅,၂၈,၇၅,၅,၄၅,အသုပ်၊ သနပ်၊ အသီး,ဓာတ်တိုးဆန့်ကျင်၊ ဗိုင်းရပ်စ်ကာကွယ်ခြင်းနှင့် ဝမ်းပျက်ဝမ်းလျှော သက်သာစေသော အာနိသင်ရှိသည်။,,,,,
MDY,92,သရက်ပင်,သီးပင်,၃၂,၆၄,၂၀,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၆၀,၄၅,၂၈,၇၅,၅,၄၅,အသုပ်၊ သနပ်၊ အသီး,ဓာတ်တိုးဆန့်ကျင်၊ ဗိုင်းရပ်စ်ကာကွယ်ခြင်းနှင့် ဝမ်းပျက်ဝမ်းလျှော သက်သာစေသော အာနိသင်ရှိသည်။,,,,,
YGN,92,သရက်ပင်,သီးပင်,၃၂,၆၄,၂၀,အသင့်အတင့်,အပြည့်အဝ,မရ,ရ,မရ,၄,၈,၆၀,၄၅,၂၈,၇၅,၅,၄၅,အသုပ်၊ သနပ်၊ အသီး,ဓာတ်တိုးဆန့်ကျင်၊ ဗိုင်းရပ်စ်ကာကွယ်ခြင်းနှင့် ဝမ်းပျက်ဝမ်းလျှော သက်သာစေသော အာနိသင်ရှိသည်။,,,,,
MDY,93,ငြိမ်းချမ်းရေးနှင်းပန်း,ပန်းပွင့်,၁,၃,၀.၅,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၅,၁,၂,၀.၁၈,၀.၂၂,၅,၁၈,၃၀,လေသန့်စင်ခြင်း၊ အလှဆင်,အိမ်တွင်းအလှစိုက်ပန်း၊ အလင်းနည်းနည်းဖြင့် ရှင်သန်နိုင်ပြီး လေထုအဆိပ်အတောက်ကို ဖယ်ရှားပေးသည်။,,,,,
MAG,93,ငြိမ်းချမ်းရေးနှင်းပန်း,ပန်းပွင့်,၁,၃,၀.၅,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၅,၁,၂,၀.၁၈,၀.၂၂,၅,၁၈,၃၀,လေသန့်စင်ခြင်း၊ အလှဆင်,အိမ်တွင်းအလှစိုက်ပန်း၊ အလင်းနည်းနည်းဖြင့် ရှင်သန်နိုင်ပြီး လေထုအဆိပ်အတောက်ကို ဖယ်ရှားပေးသည်။,,,,,
SAG,93,ငြိမ်းချမ်းရေးနှင်းပန်း,ပန်းပွင့်,၁,၃,၀.၅,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၅,၁,၂,၀.၁၈,၀.၂၂,၅,၁၈,၃၀,လေသန့်စင်ခြင်း၊ အလှဆင်,အိမ်တွင်းအလှစိုက်ပန်း၊ အလင်းနည်းနည်းဖြင့် ရှင်သန်နိုင်ပြီး လေထုအဆိပ်အတောက်ကို ဖယ်ရှားပေးသည်။,,,,,
MDY,94,စံပယ်,ပန်းပွင့်,၂,၄,၁,နည်း,အပြည့်အဝ,ရ,ရ,ရ,၁,၂,၂,၀.၃,၀.၄,၁၀,၁၅,၃၂,ရနံ့ကုထုံး၊ အလှဆင်,မွှေးပျံ့သော အိမ်တွင်းစိုက်ပန်း၊ အိုးဖြင့်စိုက်ပျိုးနိုင်ပြီး နေရောင်ကို ကြိုက်သည်။,,,,,
YGN,94,စံပယ်,ပန်းပွင့်,၂,၄,၁,နည်း,အပြည့်အဝ,ရ,ရ,ရ,၁,၂,၂,၀.၃,၀.၄,၁၀,၁၅,၃၂,ရနံ့ကုထုံး၊ အလှဆင်,မွှေးပျံ့သော အိမ်တွင်းစိုက်ပန်း၊ အိုးဖြင့်စိုက်ပျိုးနိုင်ပြီး နေရောင်ကို ကြိုက်သည်။,,,,,
MAG,103,ကတ္တီပါ ရွက်လှ,ဟင်းသီးဟင်းရွက်,၁,၂.၅,၀.၂,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၁,၀.၃,၁,၁,၁,၂,၂၀,၃၈,အရောင်အသွေးစုံသော အရွက်များ,အရောင်စုံသော အရွက်များရှိပြီး လျင်မြန်စွာကြီးထွားသည်။,,,,,
MDY,103,coleus,ဟင်းသီးဟင်းရွက်,၁,၂.၅,၀.၂,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၁,၀.၃,၁,၁,၁,၂,၂၀,၃၈,အရောင်အသွေးစုံသော အရွက်များ,အရောင်စုံသော အရွက်များရှိပြီး လျင်မြန်စွာကြီးထွားသည်။,,,,,
SHN_S,103,coleus,ဟင်းသီးဟင်းရွက်,၁,၂.၅,၀.၂,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၁,၀.၃,၁,၁,၁,၂,၂၀,၃၈,အရောင်အသွေးစုံသော အရွက်များ,အရောင်စုံသော အရွက်များရှိပြီး လျင်မြန်စွာကြီးထွားသည်။,,,,,
YGN,103,coleus,ဟင်းသီးဟင်းရွက်,၁,၂.၅,၀.၂,အသင့်အတင့်,အသင့်အတင့်,ရ,ရ,ရ,၀.၁,၀.၃,၁,၁,၁,၂,၂၀,၃၈,အရောင်အသွေးစုံသော အရွက်များ,အရောင်စုံသော အရွက်များရှိပြီး လျင်မြန်စွာကြီးထွားသည်။,,,,,
YGN,104,ကန်စွန်းရွက်,ဟင်းသီးဟင်းရွက်,၀.၃,၁,၀.၆,နည်း,အသင့်အတင့်,ရ,ရ,ရ,၀.၀၅,၀.၁,၀.၅,၁,၀.၉,၀.၅,၁၀,၃၂,ချက်ပြုတ်၊ ဟင်းချို,စိုစွတ်မှုနှင့် ရေတိမ်ဗန်းများကို ကြိုက်သည်၊ ရန်ကုန်အိမ်များနှင့် ကိုက်ညီသည်။,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
